file_name,transcription
data/test/sp022/sp022-000223_006.mp3,Darmasya nAma samavalambya samAje kalahasya etadevEkam kAraRamasti
data/test/sp022/sp022-000224_006.mp3,gItAtu uparyuktakzaRikavyavasTAtaH upari calitvA AtmikapUrRatAyAm pratizWApayitum kriyAtmakam anuSIlanam asti
data/test/sp022/sp022-000225_006.mp3,yasyAH gItAyAH ekaH api kaH api SlokaH BOtikajIvanayApanAya na asti
data/test/sp022/sp022-000226_006.mp3,asyAH pratiSlokaH Bavantam AntarikayudDam ArADayitum prArTayate prerayati vA
data/test/sp022/sp022-000227_006.mp3,taTAkaTitaDarmagranTAnAmiva gIteyam svargaprAptinarakAnmukti iti dvandvAtmakajAle na nibaDnAti
data/test/sp022/sp022-000228_006.mp3,pratyuta tasya amaratvasya upalabDim kArayati
data/test/sp022/sp022-000229_006.mp3,yasya paScAj janmamftyorbanDanam sutarAm vyavacCidyate
data/test/sp022/sp022-000230_006.mp3,pratyekam mahApuruzARAm svakIyA svakIyA SElI taTA svIyAH svIyAH kecana viSizwAH SabdAH Bavanti
data/test/sp022/sp022-000231_006.mp3,yogeSvaraH SrIkfzRaH api gItAyAm karma yajYa varRasaNkara yudDa kzetra jYAna ityAdInAm SabdAnAm upari vAramvAram balam dattavAn
data/test/sp022/sp022-000232_006.mp3,etezAm SabdAnAm svakIyam viSizwam tAtparyamasti
data/test/sp022/sp022-000233_006.mp3,svakIyam sOndaryam etezAm SabdAnAm punarAvftyA na kzIyate
data/test/sp022/sp022-000234_006.mp3,hindirUpAntare api tezAm SabdAnAm tattadASayaH taTEva surakzitaH asti
data/test/sp022/sp022-000235_006.mp3,taTA AvaSyakasTalAnAm vyAKyA api prastutA vidyate
data/test/sp022/sp022-000236_006.mp3,gItApratyAkarzaRavarDanAya nimnapraSnAnAm samADAnam mfgyam
data/test/sp022/sp022-000237_006.mp3,SrIkfzRaH nAma ekaH yogeSvaraH AsIt
data/test/sp022/sp022-000238_006.mp3,satyam AtmA eva satyam asti
data/test/sp022/sp022-000239_006.mp3,sanAtanaH AtmA eva sanAtanaH paramAtmA tu sanAtanaH
data/test/sp022/sp022-000240_006.mp3,sanAtanaDarmaH paramAtmanaH prAptO sahAyakavyApAraH
data/test/sp022/sp022-000241_006.mp3,yudDam dEvI taTAsurIsampadAm saNGarzaH yudDam iti bodDavyaH
data/test/sp022/sp022-000242_006.mp3,antaHkaraRasTe anayoH uBayoH saMhAra eva yudDasya pariRAmaH
data/test/sp022/sp022-000243_006.mp3,yudDasTAnam imAni mAnavaSarIrARi samanAMsIndriyARi ca yudDasTAnam
data/test/sp022/sp022-000244_006.mp3,jYAnam paramAtmanaH sAkzAtkAram eva jYAnam jYeyam
data/test/sp022/sp022-000245_006.mp3,yogaH saMsArasya saMyogaviyogAByAm virahitam avyaktabrahmaRaH melanameva yogaH samucyate
data/test/sp022/sp022-000246_006.mp3,svam ASritya karmaRi pravfttirjYAnayogaH asti
data/test/sp022/sp022-000247_006.mp3,nizkAmakarmayogaH svezwe nirBaro BUtvA sasamarpaRam karmaRi pravfttirnizkAmakarmayogaH
data/test/sp022/sp022-000248_006.mp3,SrIkfzRenodGozitam satyam kimasti
data/test/sp022/sp022-000249_006.mp3,SrIkfzRaH tadeva satyam udGozitavAn yasya pratyakzIkaraRam tattvadarSiBiH pUrvameva kftam taTA agre karizyanti
data/test/sp022/sp022-000250_006.mp3,yajYaH sADanAyAH suviDiviSezasya nAma yajYaH
data/test/sp022/sp022-000251_006.mp3,karma yajYasya kAryarUpeRa kriyAnvayanam karma samucyate
data/test/sp022/sp022-000252_006.mp3,varRaH ArADanAyAH ekaH viDiviSezaH eva karme iti bodDavyaH
data/test/sp022/sp022-000253_006.mp3,yasyAH samArADanAyAH catuHSreRizu viBAjanam tA eva catasraH SreRayaH varRanAmnA santi varRitAH
data/test/sp022/sp022-000254_006.mp3,varRasaNkaraH paramAtmanaH prAptimArgataH paricyutiH taTA sADane BrAntyudayo varRasaNkaraH prasamucyate
data/test/sp022/sp022-000255_006.mp3,manuzyasya SreRayaH antaHkaraRasya svaBAvAnusAreRa manuzyARAm SreRIdvaye viBAjanam Bavati
data/test/sp022/sp022-000256_006.mp3,ekA SreRI devatASrayI dvitIyA tu asurIvfttisamASritA
data/test/sp022/sp022-000257_006.mp3,ime mAnavAnAm dve jAtI ye svaBAvadvAreREva nirDArite vidyete
data/test/sp022/sp022-000258_006.mp3,ayam svaBAvaH kzIyate varDate ca
data/test/sp022/sp022-000259_006.mp3,devatAH hfdayapradeSe paramadevatvam arjayitFRAm guRAnAm samUhaH devatvena jYeyaH
data/test/sp022/sp022-000260_006.mp3,Atmavyatiriktam bahizWadevArADanam mUQabudDeH avadAnam
data/test/sp022/sp022-000261_006.mp3,avatAraH vyaktInAm hfdaye Bavati nAnyat
data/test/sp022/sp022-000262_006.mp3,virAw darSanam yoginAm hfdaye paramAtmapradattAnuBUtiH
data/test/sp022/sp022-000263_006.mp3,paramAtmA yadA sADakasya dfzwO praviSati tadEva sADakaH paramAtmanaH virAw darSanam karoti
data/test/sp022/sp022-000264_006.mp3,pUjanIyezwadevaH mAtrEkaparAtparabrahmEva pUjyaH devaH asti
data/test/sp022/sp022-000265_006.mp3,tasya anvezaRasya sTAnam hfdayameva asti
data/test/sp022/sp022-000266_006.mp3,tasya paramAtmanaH prApteH srotaH tasya avyaktasvarUpe sTitim prAptavatAm mahApuruzARAm kfpayA dfzwipaTam AyAti
data/test/sp022/sp022-000267_006.mp3,samprati BagavataH SrIkfzRasya svarUpasya jYAnAya tftIyADyAyaparyantam paWanIyam Bavizyati
data/test/sp022/sp022-000268_006.mp3,trayodaSADyAyADyayanena suspazwam jYAsyati pAWakaH yat SrIkfzRaH AsIt yogISvaraH
data/test/sp022/sp022-000269_006.mp3,dvitIyADyAyataH eva satyam prakASayizyati
data/test/sp022/sp022-000270_006.mp3,satyasanAtanO parasparam eko dvitIyasya pUrakatAm AvahataH vizayaH ayam dvitIyADyAyataH suspazwO Bavizyati
data/test/sp022/sp022-000271_006.mp3,evantu pUrtiparyantam calizyati vizayapravAhaH
data/test/sp022/sp022-000272_006.mp3,caturTADyAyam yAvat yudDam spazwatAm ezyati
data/test/sp022/sp022-000273_006.mp3,ekAdaSADyAyam yAvad aDyayanena saMSayaH nirmUlatAm ezyati
data/test/sp022/sp022-000274_006.mp3,evantu zoqaSADyAyam yAvat samyaganuSIlanIyam
data/test/sp022/sp022-000275_006.mp3,yudDasTalasya mImAMsAhetave trayodaSADyAyasya paWanam mananaYca BUyoBUyaH karaRIyam
data/test/sp022/sp022-000276_006.mp3,jYAnam caturTADyAyAt suspazwam Bavizyati
data/test/sp022/sp022-000277_006.mp3,taTA trayodaSe aDyAye viDivat parilakzitam Bavizyati yat pratyakzadarSanasya nAma jYAnam asti
data/test/sp022/sp022-000278_006.mp3,yogaH zazWADyAyam yAvat boDasulaBo samBavizyati
data/test/sp022/sp022-000279_006.mp3,evantu sAmAnyatayA paripUrtiparyantam yogasya viBinnAMSAnAm pariBAzA sugraTitA suSoBate
data/test/sp022/sp022-000280_006.mp3,jYAnayogaH tftIyADyAyAt zazWADyAyam yAvat aDyayena samyag budDigamyaH Bavizyati
data/test/sp022/sp022-000281_006.mp3,punaragre paryAlocanasya na kApi AvaSyakatA pariSezAyate
data/test/sp022/sp022-000282_006.mp3,nizkAmakarmayogaH dvitIyADyAyataH samAraBya pUrtiparyantam vABAti
data/test/sp022/sp022-000283_006.mp3,yajYaH tftIyADyAyataScaturTADyAyam yAvad anuSIlanIyam tena yajYasya spazwIkaraRam sutarAm Bavizyati
data/test/sp022/sp022-000284_006.mp3,karmaRaH nAma dvitIyADyAyasya navatriMSattame Sloke praTamavAram samulliKitam
data/test/sp022/sp022-000285_006.mp3,asmAt SlokAccaturTADyAyam yAvat paWeyuH tadA suspazwam Bavizyati yat karmaRaH arTaH ArADanA taTA Bajanam
data/test/sp022/sp022-000286_006.mp3,kasmAt kAraRAt Bavati
data/test/sp022/sp022-000287_006.mp3,zoqaSasaptadaSADyAyO sammilya vicAram imam draQayato yadidam eva satyam asti
data/test/sp022/sp022-000288_006.mp3,varRasaNkaraH tftIyADyAye taTA avatAraH caturTADyAye sutarAm suspazwatAm ezyataH
data/test/sp022/sp022-000289_006.mp3,varRavyavasTAyAH vivecanArTam azwAdaSADyAyaH drazwavyaH
data/test/sp022/sp022-000290_006.mp3,sAmAnyataH tftIyacaturTADyAye ca milati saNketaH
data/test/sp022/sp022-000291_006.mp3,mAnavAnAm devAsurARAm jAtiviBAgajYAnAya zoqaSADyAyaHpaWanIyaH
data/test/sp022/sp022-000292_006.mp3,virAw darSanam daSamADyAyAt AraBya ekAdaSADyAyasya maDyam yAvad anuSIlanena Bavizyati suspazwam
data/test/sp022/sp022-000293_006.mp3,saptamADyAye navamADyAye paYcadaSADyAye api ca
data/test/sp022/sp022-000294_006.mp3,saptame navame paYcadaSeऽpi ca aDyAye vizayeऽsmin prakASaH vidyate kftaH
data/test/sp022/sp022-000295_006.mp3,saptamADyAye navamADyAye saptadaSADyAye ca bAhyadevAnAmastitvahInatA suspazwatAm yAti
data/test/sp022/sp022-000296_006.mp3,paramAtmanaH pUjanasya muKyam sTalam hfdayapawalam eva asti
data/test/sp022/sp022-000297_006.mp3,yatra DyAnam SvAsapraSvAsayoScintanAdayaH kriyAkalApAH yadekAnte suKAsInaH sADyante
data/test/sp022/sp022-000298_006.mp3,nAma mandirasTa pratimAyAH purataH nahi
data/test/sp022/sp022-000299_006.mp3,tftIye caturTe zazWe taTA azwadaSADyAye ca bahuspazwam asti
data/test/sp022/sp022-000300_006.mp3,aDikaYcintanavicArayoH kim prayojanam
data/test/sp022/sp022-000301_006.mp3,yadi zazWADyAyam yAvadapi gItAyAH sucArupaWanam sampadyeta
data/test/sp022/sp022-000302_006.mp3,tadApi yaTArTagItAyAH pramuKASayaH budDikzetre samavatarizyati
data/test/sp022/sp022-000303_006.mp3,gItA jIvikAsaYcAlana saNgrAmasya sADanam na avabodDavyA
data/test/sp022/sp022-000304_006.mp3,pratyuta jIvanasaNgrAme SASvadvijayasya SikzA asti
data/test/sp022/sp022-000305_006.mp3,asmAt kAraRAt eva gIteyam yudDagranToऽpi vA BaRyate
data/test/sp022/sp022-000306_006.mp3,ayam yudDagranTaH vAstavikam vijayam dApayati
data/test/sp022/sp022-000307_006.mp3,kintu gItoktam yudDam KaqgaDanuHsAyakaparaSvAdiBiSca viDIyamAnam sAmarikam yudDam nAsti
data/test/sp022/sp022-000308_006.mp3,na ca asmin yudDe SASvatikavijayasya upalabDiH
data/test/sp022/sp022-000309_006.mp3,ayam gItAgranTaH sadasaduBayoH pravftyoH saNGarzaH asti
data/test/sp022/sp022-000310_006.mp3,yayoH saNGarzayoH rUpakAlaNkAram anuSritya
data/test/sp022/sp022-000311_006.mp3,varRanasya cirantanA paramparA pracalitA vidyate
data/test/sp022/sp022-000312_006.mp3,vede surendravftrAsurayoH vidyAvidyayoH purARezu devAsurayudDAnAm
data/test/sp022/sp022-000313_006.mp3,mahAkAvyezu rAmarAvaRayoH kOravapARqavayoH ca nizpannam saNGarzam eva
data/test/sp022/sp022-000314_006.mp3,gItAyAm DarmakzetrakurukzetrayoH dEvIsampadAsurIsampadoSca saNGarzam taTA sajAtIyavijAtIyayoSca saNGarzam
data/test/sp022/sp022-000315_006.mp3,sadguRadurguRayoSca saNGarzam savistaram varRitam dfzwipaTAyate
data/test/sp022/sp022-000316_006.mp3,ayam gItoktasaNGarzaH yatra Bavati tatsTalam kuhacanasti
data/test/sp022/sp022-000317_006.mp3,gItAyAH Darmakzetram kurukzetraYca BAratIyaBUBAgasya na koऽpi BAgaH
data/test/sp022/sp022-000318_006.mp3,pratyuta gItAkArasya saSaktaSabdezu
data/test/sp022/sp022-000319_006.mp3,idam SarIram kOnteya kzetramityaBiDIyate
data/test/sp022/sp022-000320_006.mp3,kOnteya idam SarIram eva ekam kzetramasti
data/test/sp022/sp022-000321_006.mp3,yasmin suptam sadasadbIjam saMskArAnusAreRa nirantaram aNkurati prarohati ca
data/test/sp022/sp022-000322_006.mp3,daSendriyARi manaH budDiH cittam ahaNkAraH paYcavikArAH triguRavikArASca asya vistArAH kaTyante
data/test/sp022/sp022-000323_006.mp3,eBiH triguRapraBAvEH praBAvitam prARijagat vivaSIBUya karmaRi pravartate
data/test/sp022/sp022-000324_006.mp3,ayam mAnavalokaH kimvA niKilo jIvalokaH karmAnuzWAnam vinA kzaRamapi na tizWati
data/test/sp022/sp022-000325_006.mp3,punarapi jananam punarapi maraRam punarapi jananIjaWare Sayanam
data/test/sp022/sp022-000326_006.mp3,janma janmAntarEH eva imAm kriyAm kurvantaH santi prARinaH
data/test/sp022/sp022-000327_006.mp3,idamevAsti kurukzetram
data/test/sp022/sp022-000328_006.mp3,sadgurURAm sAnniDyena sADanAyAH samIcInam panTAnam samupalaBya
data/test/sp022/sp022-000329_006.mp3,yadA sADakaH paramaDarmaparamAtmonmuKam Bavati agresaraH tadA idam kzetram Darmakzetram Bavati
data/test/sp022/sp022-000330_006.mp3,idam SarIram eva kzetram asti
data/test/sp022/sp022-000331_006.mp3,asya SarIrasya antarAle antaHkaraRasya purAtanyO dve pravftyO virAjete
data/test/sp022/sp022-000332_006.mp3,ekA pravfttiH dEvasampadrUpA dvitIyA tu AsurIsampatsvarUpA ca
data/test/sp022/sp022-000333_006.mp3,dEvIsampadi puRyarUpiRaH pARqujAH karttavyasvarUpA kuntI ca iti janyajananIyugalam vA BAti
data/test/sp022/sp022-000334_006.mp3,puRyajAgaraRapraBAvAt pUrvameva mAnavaH yat kiYcit karttavyajAtam parAmfSya karoti
data/test/sp022/sp022-000335_006.mp3,svamatyA asO karttavyam eva vidaDAti kintu tena karttavyaH na Bavati
data/test/sp022/sp022-000336_006.mp3,kuto hi puRyam vinA karttavyasya samyag boDaH eva na Bavati
data/test/sp022/sp022-000337_006.mp3,kuntI pARqoH sambanDAt pUrvam yasya kasyacit arTasya upArjanam kftavatI sa AsIt karRaH
data/test/sp022/sp022-000338_006.mp3,AjIvanam karRaH kuntIkumArEH yuDizWirAdiBiH yuDyamAnaH avartata
data/test/sp022/sp022-000339_006.mp3,pARqavAnAm cet kaSciddurDarzaH SatruH AsIt tadA asO karRa eva
data/test/sp022/sp022-000340_006.mp3,vijAtIyakarmaRA asti karRaH
data/test/sp022/sp022-000341_006.mp3,ya eva banDanakArakaH asti
data/test/sp022/sp022-000342_006.mp3,yena paramparAgatarUQInAm citraRam Bavati pUjApadDatayaH piRqam na muYcati
data/test/sp022/sp022-000343_006.mp3,jAgfte puRye DarmasvarUpaH yuDizWiraH anurAgasvarUpaH arjunaH BAvarUpaH BImaH
data/test/sp022/sp022-000344_006.mp3,niyamarUpaH nakulaH satsaNgasvarUpaH sahadevaH
data/test/sp022/sp022-000345_006.mp3,sAtvikatAsvarUpaH sAtyakiH SarIre sAmarTyasvarUpaH kASirAjaH
data/test/sp022/sp022-000346_006.mp3,karttavyamADyamena saMsAropari vijayapratIkaH kuntiBojaH
data/test/sp022/sp022-000347_006.mp3,ityAdInAm izwonmuKamAnasikapravfttivatAm sadA Bavati utkarzaH
data/test/sp022/sp022-000348_006.mp3,yezAm gaRanA saptAkzOhiRIsenArUpeRa kftA vidyate
data/test/sp022/sp022-000349_006.mp3,akzapadam dfzwiboDakam asti
data/test/sp022/sp022-000350_006.mp3,satyamayadfzwikoRena yasya saNGawanam Bavati sA dEvIsampat samucyate
data/test/sp022/sp022-000351_006.mp3,paramaDarmasya paramAtmanaH prAptilakzyadUrIm nyUnIkaraRAya saptEme sopAnAH saptaBUmikASca santi
data/test/sp022/sp022-000352_006.mp3,na kAऽpi gaRanA viSezA
data/test/sp022/sp022-000353_006.mp3,vastutaH uparyuktemAH pravfttayaH gaRanAtItAH
data/test/sp022/sp022-000354_006.mp3,aparasmin pakze rArAjate kurukzetram
data/test/sp022/sp022-000355_006.mp3,yasmin daSendriyARi taTEkam manaH sammilya ekAdaSAkzOhiRI senA varttate
data/test/sp022/sp022-000356_006.mp3,manasA sahitena daSendriyayutena dfzwikoRena yasyAH saNgaWanam kftam vidyate sA asti AsurIsampat
data/test/sp022/sp022-000357_006.mp3,yatrAsti DftarAzwraH ajYAnasvarUpaH yastu satyam jAnAnaH api anDavat Acarati
data/test/sp022/sp022-000358_006.mp3,tasya sahacAriRI asti gAnDArI indriyADAravatI pravfttiH
data/test/sp022/sp022-000359_006.mp3,anayA saha moharUpI duryoDanaH durbudDirUpI duHSAsanaH
data/test/sp022/sp022-000360_006.mp3,vijAtIyakarmarUpI karRaH BramarUpI BIzmaH
data/test/sp022/sp022-000361_006.mp3,dvEtasya AcaraRarUpI droRAcAryaH AsaktirUpI aSvatTAmA vikalparUpI vikarRaH
data/test/sp022/sp022-000362_006.mp3,ardDasADanAyAm kfpAyAH AcaraRarUpI kfpAcAryaH taTA ca etezAm maDye jIvarUpI viduraH virAjate
data/test/sp022/sp022-000363_006.mp3,yastu nivasati ajYAne kintu yasya sudfzwiH satatam pARqavAnAm upari vartate
data/test/sp022/sp022-000364_006.mp3,puRyapravAhitAm pravfttiYca samASrayate
data/test/sp022/sp022-000365_006.mp3,yato hi AtmA paramAtmanaH SudDaH aMSaH asti
data/test/sp022/sp022-000366_006.mp3,anayA rItyA AsurIsampadoऽpi santi anantAH
data/test/sp022/sp022-000367_006.mp3,idam SarIram tu kzetramekamevAsti atra yudDonmuKyO dve pravftyO vartete
data/test/sp022/sp022-000368_006.mp3,ekA pravfttiH prakftO viSvAsam dApayati
data/test/sp022/sp022-000369_006.mp3,sA nimnADamayoninAm kAraRam Bavati
data/test/sp022/sp022-000370_006.mp3,aparA tu paramapuruze paramAtmani viSvAsam praveSaYca kArayati
data/test/sp022/sp022-000371_006.mp3,tattvadarSImahApuruzARAm saMrakzaRe kramaSaH sADanaviDAnena dEvIsampadaH samutkarzaH
data/test/sp022/sp022-000372_006.mp3,taTA AsurIsampadaSca sarvaTA Samanam Bavati
data/test/sp022/sp022-000373_006.mp3,yadA kaScit vikAra eva na avaSizwaH
data/test/sp022/sp022-000374_006.mp3,tadA manasaH sarvaTA niroDaH nirudDamanasaScApi vilayaH Bavati
data/test/sp022/sp022-000375_006.mp3,tadAnIm dEvIsampadaH samApteH Bavati atyAvaSyakatA
data/test/sp022/sp022-000376_006.mp3,arjunaH dfzwavAn yat kOravapakzasyAnantaram pARqavapakzIyAH yodDAraH api yogeSvare kfzRe samAhitAH BavantaH santi
data/test/sp022/sp022-000377_006.mp3,pUrtyA saha dEvIsampadapi vilIyate
data/test/sp022/sp022-000378_006.mp3,antimam SASvatam pariRAmam Bavati hastagatam
data/test/sp022/sp022-000379_006.mp3,ataH mahApuruzaScet kimapi karma karoti
data/test/sp022/sp022-000380_006.mp3,tat kevalam anuyAyinAm mArgadarSanArTam eva karoti
data/test/sp022/sp022-000381_006.mp3,lokasaNgrahasya anayA BAvanayA mahApuruzAH sUkzmamanoBAvAnAm varRanam dfQasTUlarUpam datvA akArzuH
data/test/sp022/sp022-000382_006.mp3,gItA CandobadDA vartate vyAkaraRasammatA ca asti
data/test/sp022/sp022-000383_006.mp3,kintu asyAH pAtrARi pratIkAtmakAni santi
data/test/sp022/sp022-000384_007.mp3,amUrtayogyatAnAm mAtramUrtarUpARi santi
data/test/sp022/sp022-000385_007.mp3,gItAyAH prAramBe triMSaccatvAriMSatpAtrARAm nAmAni gfhItAni santi
data/test/sp022/sp022-000386_007.mp3,yezu arDasaNKyAkAH sajAtIyAH taTA arDasaNKyAkAH santi vijAtIyAH
data/test/sp022/sp022-000387_007.mp3,kecana pARqavapakzaDarAH kecana tu kOravapakzIyAH
data/test/sp022/sp022-000388_007.mp3,viSvarUpadarSanAvasare paYcazA nAmAni punarAyAnti etezAm
data/test/sp022/sp022-000389_007.mp3,anyaTA sampUrRAyAm gItAyAm etezAm nAmnAm carcAऽpi na milati
data/test/sp022/sp022-000390_007.mp3,mAtra ekaH asti arjunaH etAdfSam pAtram ya AditaH samAptim yAvat yogeSvarasya samakzam rArAjate
data/test/sp022/sp022-000391_007.mp3,asAvarjunaH api yogyatAyAH pratIkaH asti na tu kaScid vyaktiviSezaH
data/test/sp022/sp022-000392_007.mp3,gItAyAH prAramBe saH arjunaH sanAtanakulaDarmasya rakzaRahetave vikalaH asti
data/test/sp022/sp022-000393_007.mp3,kintu yogeSvaraH kfzRaH imAm AkulatAm param ajYAnam aGozayat
data/test/sp022/sp022-000394_007.mp3,upAdiSacca ayam AtmEva sanAtanaH SarIram naSvaram ataH yuDyasva
data/test/sp022/sp022-000395_007.mp3,anena AdeSena nEtat spazwAyate yad arjunaH kOravAn eva mArayet
data/test/sp022/sp022-000396_007.mp3,pARqavapakzIyAH api SarIraDAriRaH Asan pakzadvaye parasparam sambanDinaH santi
data/test/sp022/sp022-000397_007.mp3,saMskAropari nirBaram SarIram kim Kaqgena dviDA kfte sati samAptimezyati
data/test/sp022/sp022-000398_007.mp3,yadA SarIram naSvaram asti nAsti yasya astitvam tarhi ka AsId arjunaH
data/test/sp022/sp022-000399_007.mp3,SrIkfzRaH kasya rakzAyAm AsIt sTitaH
data/test/sp022/sp022-000400_007.mp3,kim kasyacit SarIraDAriRaH rakzAyAm AsIt tatparaH
data/test/sp022/sp022-000401_007.mp3,SrIkfzRaH prAvocat yaH SarIrayAtrArTam pariSramam karoti asO pApAyurmUQabudDiH puruzaH nirarTakam jIvati
data/test/sp022/sp022-000402_007.mp3,yadi SrIkfzRaH kasyacit jIvaDAriRaH saMrakzaRe sannadDAH vartate tad asO api mUQabudDiH vyarTam jijivizuH asti
data/test/sp022/sp022-000403_007.mp3,vastuta anurAga eva arjunaH asti
data/test/sp022/sp022-000404_007.mp3,anurAgiRAm kfte mahApuruzAH sadEvopasTitAH prApyante
data/test/sp022/sp022-000405_007.mp3,arjunaH SizyaH AsIt SrIkfzRaScEkaH sadguruH ca
data/test/sp022/sp022-000406_007.mp3,vinayAvanato BUtvA asO kaTitavAn yad DarmamArge mohitacetAH pfcCAmi aham Bavantam
data/test/sp022/sp022-000407_007.mp3,yacCreyaH paramakalyARakArakam Bavet tadupadeSam mAm AKyAhi
data/test/sp022/sp022-000408_007.mp3,arjunaH SreyaskAmaH AsIt preyaH BOtikapadArTAn nahi
data/test/sp022/sp022-000409_007.mp3,kevalam upadeSamAtram eva nahi pratyuta sADayatu samBAlayatu ca
data/test/sp022/sp022-000410_007.mp3,ahamasmi SizyaH tava SaraRAgataH ca
data/test/sp022/sp022-000411_007.mp3,itTameva gItAyAm sTale sTale suspazwam asti
data/test/sp022/sp022-000412_007.mp3,yad arjunaH ArttaSreRIkaH asti aDikArI yogeSvaraH SrIkfzRaH ca ekaH sadguruH ca
data/test/sp022/sp022-000413_007.mp3,asO sadguruH anurAgiRA saha sadEva santizWate tasyAnurAgiRaH paTapradarSanaYca karoti
data/test/sp022/sp022-000414_007.mp3,yadA kaScit manuzyaH BAvukatABiBUtaH pUjyamahArAjasya sanniDO saMvAsArTam Agraham karoti sma
data/test/sp022/sp022-000415_007.mp3,tadA mahArAjaH kaTayati sma gacCa SarIreRa kutrApi nivasa manasA mama pArSve samAgacCan vicara
data/test/sp022/sp022-000416_007.mp3,prAtaH sAyam rAmasya Sivasya omityasya vA kasyacit dvayakzarasya sArdDadvayakzarasya nAmnaH japam kuru
data/test/sp022/sp022-000417_007.mp3,mama svarUpam ca hfdaye niDehi
data/test/sp022/sp022-000418_007.mp3,minawamekamapi mamasvarUpam DArayizyasi tadA yasya nAma Bajanamasti tadaham tuByam dAsyAmi
data/test/sp022/sp022-000419_007.mp3,itoऽDikam DArayitum icCati tadA hfdayena sAraTI BUtvA tvayA saha sTAsyAmi
data/test/sp022/sp022-000420_007.mp3,yadA surato gfhIto Bavati tadA tadanantaram mahApuruza itTam antikAyate
data/test/sp022/sp022-000421_007.mp3,yaTA karacaraRanAsikASravaRendriyARi vartante sannikawAni
data/test/sp022/sp022-000422_007.mp3,BavAn mahApuruzataH sahasrADikakroSam dUre vasatu kintu sa samIpe vasati
data/test/sp022/sp022-000423_007.mp3,manasi vicArARAm utTAnAt pUrvameva te paTanirDAraRam kartum AraBante
data/test/sp022/sp022-000424_007.mp3,anurAgiRaH hfdaya pradeSe sa mahApuruzaH tAdAtmyaBAvena jAgarti
data/test/sp022/sp022-000425_007.mp3,arjunaH asti anurAgapratIkaH
data/test/sp022/sp022-000426_007.mp3,gItAyAH ekAdaSADyAye yogeSvara SrIkfzRasya ESvaryam samavalokya arjunaH sva CudratruwInAm kfte kzamAyAcanAm kartum prAraBate
data/test/sp022/sp022-000427_007.mp3,SrIkfzRaH kzamAm kftavAn yAcanAnurUpam sOmyo BUtvA uktavAn ca
data/test/sp022/sp022-000428_007.mp3,arjuna mamedam svarUpam na pUrvam kaScid dadarSa na ca kaScidrakzyati
data/test/sp022/sp022-000429_007.mp3,tadA tu gIteyam asmAkam kfte vyarTA kuto hi tasya darSanasya yogyatA arjune sImitA pratIyate
data/test/sp022/sp022-000430_007.mp3,yadA tu tasminnevakAle saYjayoऽpi samavalokayan AsIt
data/test/sp022/sp022-000431_007.mp3,pUrvamapi tenoktam bahavaH yogijanAH jYAnarUpatapasApUtAH santaH mama sAkzAt svarUpam leBire
data/test/sp022/sp022-000432_007.mp3,antataH asO mahApuruzaH kim vaktum Ihate
data/test/sp022/sp022-000433_007.mp3,vastutaH anurAga eva arjunaH asti
data/test/sp022/sp022-000434_007.mp3,yo BavatAm hfdaye BAvanA viSezaH asti
data/test/sp022/sp022-000435_007.mp3,anurAgavihInaH puruzaH kadApi pUrvam na drazwum SaSAka na ca anurAgarahitaH puruzaH kadAऽpi Bavizyeऽpi drazwum Sakzyati
